run_id,tick,time,car_id,pos_x,pos_y,speed,lap_time,lap_number,status,position_diff
20251112_114048,103,1762927849.0973094,car_4,60,0,1.1451039785156607,0.0,0,running,0
20251112_114048,103,1762927849.0973094,car_5,80,0,0.9753669564087996,0.0,0,running,0
20251112_114048,103,1762927849.0973094,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,103,1762927849.0973094,car_7,120,0,1.01558408622324,0.0,0,running,0
20251112_114048,103,1762927849.0973094,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,104,1762927849.0977128,car_1,0,0,1.2850378591801472,0.0,0,running,0
20251112_114048,104,1762927849.0977128,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,104,1762927849.0977128,car_3,40,0,1.016787963171635,0.0,0,running,0
20251112_114048,104,1762927849.0977128,car_4,60,0,1.1451039785156607,0.0,0,running,0
20251112_114048,104,1762927849.0977128,car_5,80,0,0.9753669564087996,0.0,0,running,0
20251112_114048,104,1762927849.0977128,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,104,1762927849.0977128,car_7,120,0,1.01558408622324,0.0,0,running,0
20251112_114048,104,1762927849.0977128,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,105,1762927849.0977128,car_1,0,0,1.2850378591801472,0.0,0,running,0
20251112_114048,105,1762927849.0977128,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,105,1762927849.0977128,car_3,40,0,1.016787963171635,0.0,0,running,0
20251112_114048,105,1762927849.0977128,car_4,60,0,1.1451039785156607,0.0,0,running,0
20251112_114048,105,1762927849.0977128,car_5,80,0,0.9753669564087996,0.0,0,running,0
20251112_114048,105,1762927849.0977128,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,105,1762927849.0977128,car_7,120,0,1.01558408622324,0.0,0,running,0
20251112_114048,105,1762927849.0977128,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,106,1762927849.098722,car_1,0,0,1.2850378591801472,0.0,0,running,0
20251112_114048,106,1762927849.098722,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,106,1762927849.098722,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,106,1762927849.098722,car_4,60,0,1.1451039785156607,0.0,0,running,0
20251112_114048,106,1762927849.098722,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,106,1762927849.098722,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,106,1762927849.098722,car_7,120,0,1.0562074496721696,0.0,0,running,0
20251112_114048,106,1762927849.098722,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,107,1762927849.098722,car_1,0,0,1.2850378591801472,0.0,0,running,0
20251112_114048,107,1762927849.098722,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,107,1762927849.098722,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,107,1762927849.098722,car_4,60,0,1.1451039785156607,0.0,0,running,0
20251112_114048,107,1762927849.098722,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,107,1762927849.098722,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,107,1762927849.098722,car_7,120,0,1.0562074496721696,0.0,0,running,0
20251112_114048,107,1762927849.098722,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,108,1762927849.0997207,car_1,0,0,1.2593371019965443,0.0,0,running,0
20251112_114048,108,1762927849.0997207,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,108,1762927849.0997207,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,108,1762927849.0997207,car_4,60,0,1.1451039785156607,0.0,0,running,0
20251112_114048,108,1762927849.0997207,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,108,1762927849.0997207,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,108,1762927849.0997207,car_7,120,0,1.0562074496721696,0.0,0,running,0
20251112_114048,108,1762927849.0997207,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,109,1762927849.0997207,car_1,0,0,1.2593371019965443,0.0,0,running,0
20251112_114048,109,1762927849.0997207,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,109,1762927849.0997207,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,109,1762927849.0997207,car_4,60,0,1.1222018989453475,0.0,0,running,0
20251112_114048,109,1762927849.0997207,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,109,1762927849.0997207,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,109,1762927849.0997207,car_7,120,0,1.0562074496721696,0.0,0,running,0
20251112_114048,109,1762927849.0997207,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,110,1762927849.0997207,car_1,0,0,1.2593371019965443,0.0,0,running,0
20251112_114048,110,1762927849.0997207,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,110,1762927849.0997207,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,110,1762927849.0997207,car_4,60,0,1.1222018989453475,0.0,0,running,0
20251112_114048,110,1762927849.0997207,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,110,1762927849.0997207,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,110,1762927849.0997207,car_7,120,0,1.0562074496721696,0.0,0,running,0
20251112_114048,110,1762927849.0997207,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,111,1762927849.100721,car_1,0,0,1.309710586076406,0.0,0,running,0
20251112_114048,111,1762927849.100721,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,111,1762927849.100721,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,111,1762927849.100721,car_4,60,0,1.1222018989453475,0.0,0,running,0
20251112_114048,111,1762927849.100721,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,111,1762927849.100721,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,111,1762927849.100721,car_7,120,0,1.0562074496721696,0.0,0,running,0
20251112_114048,111,1762927849.100721,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,112,1762927849.100721,car_1,0,0,1.309710586076406,0.0,0,running,0
20251112_114048,112,1762927849.100721,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,112,1762927849.100721,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,112,1762927849.100721,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,112,1762927849.100721,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,112,1762927849.100721,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,112,1762927849.100721,car_7,120,0,1.0562074496721696,0.0,0,running,0
20251112_114048,112,1762927849.100721,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,113,1762927849.100721,car_1,0,0,1.309710586076406,0.0,0,running,0
20251112_114048,113,1762927849.100721,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,113,1762927849.100721,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,113,1762927849.100721,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,113,1762927849.100721,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,113,1762927849.100721,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,113,1762927849.100721,car_7,120,0,1.0350833006787261,0.0,0,running,0
20251112_114048,113,1762927849.100721,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,114,1762927849.10172,car_1,0,0,1.309710586076406,0.0,0,running,0
20251112_114048,114,1762927849.10172,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,114,1762927849.10172,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,114,1762927849.10172,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,114,1762927849.10172,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,114,1762927849.10172,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,114,1762927849.10172,car_7,120,0,1.0350833006787261,0.0,0,running,0
20251112_114048,114,1762927849.10172,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,115,1762927849.10172,car_1,0,0,1.3620990095194623,0.0,0,running,0
20251112_114048,115,1762927849.10172,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,115,1762927849.10172,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,115,1762927849.10172,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,115,1762927849.10172,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,115,1762927849.10172,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,115,1762927849.10172,car_7,120,0,1.0350833006787261,0.0,0,running,0
20251112_114048,115,1762927849.10172,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,116,1762927849.10172,car_1,0,0,1.3620990095194623,0.0,0,running,0
20251112_114048,116,1762927849.10172,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,116,1762927849.10172,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,116,1762927849.10172,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,116,1762927849.10172,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,116,1762927849.10172,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,116,1762927849.10172,car_7,120,0,1.0350833006787261,0.0,0,running,0
20251112_114048,116,1762927849.10172,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,117,1762927849.10172,car_1,0,0,1.3620990095194623,0.0,0,running,0
20251112_114048,117,1762927849.10172,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,117,1762927849.10172,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,117,1762927849.10172,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,117,1762927849.10172,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,117,1762927849.10172,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,117,1762927849.10172,car_7,120,0,1.0350833006787261,0.0,0,running,0
20251112_114048,117,1762927849.10172,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,118,1762927849.1032279,car_1,0,0,1.3620990095194623,0.0,0,running,0
20251112_114048,118,1762927849.1032279,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,118,1762927849.1032279,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,118,1762927849.1032279,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,118,1762927849.1032279,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,118,1762927849.1032279,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,118,1762927849.1032279,car_7,120,0,1.0350833006787261,0.0,0,running,0
20251112_114048,118,1762927849.1032279,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,119,1762927849.1032279,car_1,0,0,1.3620990095194623,0.0,0,running,0
20251112_114048,119,1762927849.1032279,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,119,1762927849.1032279,car_3,40,0,1.0574594816985003,0.0,0,running,0
20251112_114048,119,1762927849.1032279,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,119,1762927849.1032279,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,119,1762927849.1032279,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,119,1762927849.1032279,car_7,120,0,1.0350833006787261,0.0,0,running,0
20251112_114048,119,1762927849.1032279,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,120,1762927849.104235,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,120,1762927849.104235,car_2,20,0,1.016787963171635,0.0,0,running,0
20251112_114048,120,1762927849.104235,car_3,40,0,1.0363102920645304,0.0,0,running,0
20251112_114048,120,1762927849.104235,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,120,1762927849.104235,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,120,1762927849.104235,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,120,1762927849.104235,car_7,120,0,1.0350833006787261,0.0,0,running,0
20251112_114048,120,1762927849.104235,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,121,1762927849.104235,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,121,1762927849.104235,car_2,20,0,1.0574594816985003,0.0,0,running,0
20251112_114048,121,1762927849.104235,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,121,1762927849.104235,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,121,1762927849.104235,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,121,1762927849.104235,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,121,1762927849.104235,car_7,120,0,1.0143816346651515,0.0,0,running,0
20251112_114048,121,1762927849.104235,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,122,1762927849.104235,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,122,1762927849.104235,car_2,20,0,1.0574594816985003,0.0,0,running,0
20251112_114048,122,1762927849.104235,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,122,1762927849.104235,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,122,1762927849.104235,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,122,1762927849.104235,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,122,1762927849.104235,car_7,120,0,1.0143816346651515,0.0,0,running,0
20251112_114048,122,1762927849.104235,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,123,1762927849.1052341,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,123,1762927849.1052341,car_2,20,0,1.0574594816985003,0.0,0,running,0
20251112_114048,123,1762927849.1052341,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,123,1762927849.1052341,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,123,1762927849.1052341,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,123,1762927849.1052341,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,123,1762927849.1052341,car_7,120,0,1.0143816346651515,0.0,0,running,0
20251112_114048,123,1762927849.1052341,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,124,1762927849.1052341,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,124,1762927849.1052341,car_2,20,0,1.0574594816985003,0.0,0,running,0
20251112_114048,124,1762927849.1052341,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,124,1762927849.1052341,car_4,60,0,1.1670899749031614,0.0,0,running,0
20251112_114048,124,1762927849.1052341,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,124,1762927849.1052341,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,124,1762927849.1052341,car_7,120,0,1.0143816346651515,0.0,0,running,0
20251112_114048,124,1762927849.1052341,car_8,140,0,1.1437481754050987,0.0,0,running,0
20251112_114048,125,1762927849.1052341,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,125,1762927849.1052341,car_2,20,0,1.0574594816985003,0.0,0,running,0
20251112_114048,125,1762927849.1052341,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,125,1762927849.1052341,car_4,60,0,1.2137735738992879,0.0,0,running,0
20251112_114048,125,1762927849.1052341,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,125,1762927849.1052341,car_6,100,0,1.3637136464768906,0.0,0,running,0
20251112_114048,125,1762927849.1052341,car_7,120,0,1.0143816346651515,0.0,0,running,0
20251112_114048,125,1762927849.1052341,car_8,140,0,1.1894981024213027,0.0,0,running,0
20251112_114048,126,1762927849.1062338,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,126,1762927849.1062338,car_2,20,0,1.0574594816985003,0.0,0,running,0
20251112_114048,126,1762927849.1062338,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,126,1762927849.1062338,car_4,60,0,1.2137735738992879,0.0,0,running,0
20251112_114048,126,1762927849.1062338,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,126,1762927849.1062338,car_6,100,0,1.4182621923359664,0.0,0,running,0
20251112_114048,126,1762927849.1062338,car_7,120,0,1.0143816346651515,0.0,0,running,0
20251112_114048,126,1762927849.1062338,car_8,140,0,1.1657081403728766,0.0,0,running,0
20251112_114048,127,1762927849.1062338,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,127,1762927849.1062338,car_2,20,0,1.0574594816985003,0.0,0,running,0
20251112_114048,127,1762927849.1062338,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,127,1762927849.1062338,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,127,1762927849.1062338,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,127,1762927849.1062338,car_6,100,0,1.4182621923359664,0.0,0,running,0
20251112_114048,127,1762927849.1062338,car_7,120,0,1.0143816346651515,0.0,0,running,0
20251112_114048,127,1762927849.1062338,car_8,140,0,1.1657081403728766,0.0,0,running,0
20251112_114048,128,1762927849.1062338,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,128,1762927849.1062338,car_2,20,0,1.0574594816985003,0.0,0,running,0
20251112_114048,128,1762927849.1062338,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,128,1762927849.1062338,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,128,1762927849.1062338,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,128,1762927849.1062338,car_6,100,0,1.4182621923359664,0.0,0,running,0
20251112_114048,128,1762927849.1062338,car_7,120,0,1.0549569000517576,0.0,0,running,0
20251112_114048,128,1762927849.1062338,car_8,140,0,1.1657081403728766,0.0,0,running,0
20251112_114048,129,1762927849.1072338,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,129,1762927849.1072338,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,129,1762927849.1072338,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,129,1762927849.1072338,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,129,1762927849.1072338,car_5,80,0,1.0143816346651515,0.0,0,running,0
20251112_114048,129,1762927849.1072338,car_6,100,0,1.474992680029405,0.0,0,running,0
20251112_114048,129,1762927849.1072338,car_7,120,0,1.0549569000517576,0.0,0,running,0
20251112_114048,129,1762927849.1072338,car_8,140,0,1.1657081403728766,0.0,0,running,0
20251112_114048,130,1762927849.1072338,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,130,1762927849.1072338,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,130,1762927849.1072338,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,130,1762927849.1072338,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,130,1762927849.1072338,car_5,80,0,1.0549569000517576,0.0,0,running,0
20251112_114048,130,1762927849.1072338,car_6,100,0,1.474992680029405,0.0,0,running,0
20251112_114048,130,1762927849.1072338,car_7,120,0,1.0549569000517576,0.0,0,running,0
20251112_114048,130,1762927849.1072338,car_8,140,0,1.1657081403728766,0.0,0,running,0
20251112_114048,131,1762927849.1072338,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,131,1762927849.1072338,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,131,1762927849.1072338,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,131,1762927849.1072338,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,131,1762927849.1072338,car_5,80,0,1.0549569000517576,0.0,0,running,0
20251112_114048,131,1762927849.1072338,car_6,100,0,1.474992680029405,0.0,0,running,0
20251112_114048,131,1762927849.1072338,car_7,120,0,1.0549569000517576,0.0,0,running,0
20251112_114048,131,1762927849.1072338,car_8,140,0,1.1657081403728766,0.0,0,running,0
20251112_114048,132,1762927849.1083605,car_1,0,0,1.334857029329073,0.0,0,running,0
20251112_114048,132,1762927849.1083605,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,132,1762927849.1083605,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,132,1762927849.1083605,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,132,1762927849.1083605,car_5,80,0,1.0549569000517576,0.0,0,running,0
20251112_114048,132,1762927849.1083605,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,132,1762927849.1083605,car_7,120,0,1.0549569000517576,0.0,0,running,0
20251112_114048,132,1762927849.1083605,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,133,1762927849.1083605,car_1,0,0,1.3081598887424915,0.0,0,running,0
20251112_114048,133,1762927849.1083605,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,133,1762927849.1083605,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,133,1762927849.1083605,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,133,1762927849.1083605,car_5,80,0,1.0549569000517576,0.0,0,running,0
20251112_114048,133,1762927849.1083605,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,133,1762927849.1083605,car_7,120,0,1.0549569000517576,0.0,0,running,0
20251112_114048,133,1762927849.1083605,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,134,1762927849.1093595,car_1,0,0,1.3081598887424915,0.0,0,running,0
20251112_114048,134,1762927849.1093595,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,134,1762927849.1093595,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,134,1762927849.1093595,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,134,1762927849.1093595,car_5,80,0,1.0549569000517576,0.0,0,running,0
20251112_114048,134,1762927849.1093595,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,134,1762927849.1093595,car_7,120,0,1.0549569000517576,0.0,0,running,0
20251112_114048,134,1762927849.1093595,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,135,1762927849.1093595,car_1,0,0,1.3081598887424915,0.0,0,running,0
20251112_114048,135,1762927849.1093595,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,135,1762927849.1093595,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,135,1762927849.1093595,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,135,1762927849.1093595,car_5,80,0,1.0549569000517576,0.0,0,running,0
20251112_114048,135,1762927849.1093595,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,135,1762927849.1093595,car_7,120,0,1.0338577620507223,0.0,0,running,0
20251112_114048,135,1762927849.1093595,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,136,1762927849.1103578,car_1,0,0,1.3604862842921912,0.0,0,running,0
20251112_114048,136,1762927849.1103578,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,136,1762927849.1103578,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,136,1762927849.1103578,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,136,1762927849.1103578,car_5,80,0,1.0549569000517576,0.0,0,running,0
20251112_114048,136,1762927849.1103578,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,136,1762927849.1103578,car_7,120,0,1.0338577620507223,0.0,0,running,0
20251112_114048,136,1762927849.1103578,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,137,1762927849.1103578,car_1,0,0,1.3604862842921912,0.0,0,running,0
20251112_114048,137,1762927849.1103578,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,137,1762927849.1103578,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,137,1762927849.1103578,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,137,1762927849.1103578,car_5,80,0,1.0971551760538278,0.0,0,running,0
20251112_114048,137,1762927849.1103578,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,137,1762927849.1103578,car_7,120,0,1.0131806068097078,0.0,0,running,0
20251112_114048,137,1762927849.1103578,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,138,1762927849.1103578,car_1,0,0,1.414905735663879,0.0,0,running,0
20251112_114048,138,1762927849.1103578,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,138,1762927849.1103578,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,138,1762927849.1103578,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,138,1762927849.1103578,car_5,80,0,1.0971551760538278,0.0,0,running,0
20251112_114048,138,1762927849.1103578,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,138,1762927849.1103578,car_7,120,0,1.0131806068097078,0.0,0,running,0
20251112_114048,138,1762927849.1103578,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,139,1762927849.1103578,car_1,0,0,1.414905735663879,0.0,0,running,0
20251112_114048,139,1762927849.1103578,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,139,1762927849.1103578,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,139,1762927849.1103578,car_4,60,0,1.189498102421302,0.0,0,running,0
20251112_114048,139,1762927849.1103578,car_5,80,0,1.0971551760538278,0.0,0,running,0
20251112_114048,139,1762927849.1103578,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,139,1762927849.1103578,car_7,120,0,1.0131806068097078,0.0,0,running,0
20251112_114048,139,1762927849.1103578,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,140,1762927849.1113575,car_1,0,0,1.414905735663879,0.0,0,running,0
20251112_114048,140,1762927849.1113575,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,140,1762927849.1113575,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,140,1762927849.1113575,car_4,60,0,1.165708140372876,0.0,0,running,0
20251112_114048,140,1762927849.1113575,car_5,80,0,1.0971551760538278,0.0,0,running,0
20251112_114048,140,1762927849.1113575,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,140,1762927849.1113575,car_7,120,0,1.0131806068097078,0.0,0,running,0
20251112_114048,140,1762927849.1113575,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,141,1762927849.1113575,car_1,0,0,1.414905735663879,0.0,0,running,0
20251112_114048,141,1762927849.1113575,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,141,1762927849.1113575,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,141,1762927849.1113575,car_4,60,0,1.165708140372876,0.0,0,running,0
20251112_114048,141,1762927849.1113575,car_5,80,0,1.0971551760538278,0.0,0,running,0
20251112_114048,141,1762927849.1113575,car_6,100,0,1.445492826428817,0.0,0,running,0
20251112_114048,141,1762927849.1113575,car_7,120,0,0.9929169946735136,0.0,0,running,0
20251112_114048,141,1762927849.1113575,car_8,140,0,1.2123364659877918,0.0,0,running,0
20251112_114048,142,1762927849.1123598,car_1,0,0,1.414905735663879,0.0,0,running,0
20251112_114048,142,1762927849.1123598,car_2,20,0,1.0997578609664405,0.0,0,running,0
20251112_114048,142,1762927849.1123598,car_3,40,0,1.0155840862232397,0.0,0,running,0
20251112_114048,142,1762927849.1123598,car_4,60,0,1.165708140372876,0.0,0,running,0
